id,sku,name,price,currency,in_stock,categories,short_description,permalink,shop
xh-a314-bluetooth-5-0-tpa3116-stereo-amp-module,3874,Xh-A314 Bluetooth 5.0 Tpa3116 50W+50W Digital Power Amplifier Board Stereo Audio Amp Module Support Tf Card,1320.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/xh-a314-bluetooth-5-0-tpa3116-stereo-amp-module,electronics.com.bd
xh-m543-digital-power-amplifier-board-tpa3116d2-module,3872,XH-M543 Two-Channel D-Class Digital Power Amplifier Board Audio Amplifier Board TPA3116D2 Amplification Module,950.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/xh-m543-digital-power-amplifier-board-tpa3116d2-module,electronics.com.bd
tpa3110-2x15w-digital-audio-stereo-amplifier-module-board-mini-binaural,3869,TPA3110 2X15W Digital Audio Stereo Amplifier Module Board Mini Binaural,199.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa3110-2x15w-digital-audio-stereo-amplifier-module-board-mini-binaural,electronics.com.bd
speaker-protect-relay-board,3448,High Power Speaker Protect Relay Board 2.1 Channel Speaker DC Protector Module Delay-on Panel AC 12V-15V,899.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/speaker-protect-relay-board,electronics.com.bd
tda7498-100w-x2-bluetooth-receiver-audio-digital-amplifier-board,2454,TDA7498 100W X2 Bluetooth Receiver Audio Digital Amplifier Board,1652.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda7498-100w-x2-bluetooth-receiver-audio-digital-amplifier-board,electronics.com.bd
tda7498-class-d-2x100w-dual-channel-audio-stereo-digital-amplifier-board,0503,TDA7498 Class D 2X100W Dual Channel Audio Stereo Digital Amplifier Board,1550.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda7498-class-d-2x100w-dual-channel-audio-stereo-digital-amplifier-board,electronics.com.bd
hf183-bluetooth-amplifier-module,3229,SANWU® HF183 TPA3116 2X50W Digital Wireless bluetooth Receiver Module Amplifier Board,1216.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/hf183-bluetooth-amplifier-module,electronics.com.bd
tda8954th-420w-class-d-audio-amplifier-board,1167,TDA8954TH Class D 420W * 2 High Power Digital Audio Amplifier Board Two Channel Pure Post-Dual Stage Amplifier Board AC24V,4957.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda8954th-420w-class-d-audio-amplifier-board,electronics.com.bd
tpa3110-30w-stereo-audio-amplifier-board-dc-8-26v,3493,TPA3110 XH-A232 30W+30W 2.0 Channel Digital Stereo Audio Power Amplifier Board DC 8-26V 3A,292.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa3110-30w-stereo-audio-amplifier-board-dc-8-26v,electronics.com.bd
boschmann-xw-f7699-audio-amplifier,3363,BOSCHMANN XW-F7699 AUDIO AMPLIFIER,19950.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/boschmann-xw-f7699-audio-amplifier,electronics.com.bd
mini-digital-tpa3116d2-dual-channel-stereo-speaker-amplifier-board-hifi-50wx2,3342,Mini Digital TPA3116D2 Dual Channel Stereo Speaker Amplifier Board HIFI 50Wx2,1042.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/mini-digital-tpa3116d2-dual-channel-stereo-speaker-amplifier-board-hifi-50wx2,electronics.com.bd
tpa3110-bluetooth-amplifier,3115,TPA3110 Bluetooth 4.2 15w+15W Digital Stereo Audio Power Amplifier Board Module 12V-24V,600.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa3110-bluetooth-amplifier,electronics.com.bd
dc-12v-tda7379-38w38w-stereo-amplifier-board,3105,DC 12V TDA7379 38W+38W Stereo Amplifier Board,548.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/dc-12v-tda7379-38w38w-stereo-amplifier-board,electronics.com.bd
90w-hifi-bt-339a-amplifier,3026,90W 220V/12V HiFi BT-339A Audio Power Amplifier Remote Control EU Plug Support FM USB SD Card bluetooth,3006.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/90w-hifi-bt-339a-amplifier,electronics.com.bd
bt-699d-bluetooth-amplifier,3025,BT-699D Bluetooth Car Home Audio Amplifier AC220V DC12V with Remote,1870.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/bt-699d-bluetooth-amplifier,electronics.com.bd
dx0809-amplifier-12v-60w-peak-stereo-audio-power-amplifier-board-diy,3022,DX0809 Amplifier 12V 60W Peak Stereo Audio Power Amplifier Board DIY,455.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/dx0809-amplifier-12v-60w-peak-stereo-audio-power-amplifier-board-diy,electronics.com.bd
toshiba-1943-5200-amplifier-board,3020,Toshiba 1943-5200 Power Amplifier Board 400W+400W 2.0 Stereo Channel AMP Mono 800W Audio Amplifier Board AC24-36V,5000.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/toshiba-1943-5200-amplifier-board,electronics.com.bd
pt2399-microphone-amplifier-board,3003,PT2399 Digital Microphone Amplifier Board Karaoke Reverberation Board Karaoke OK Amplifier Module Dual AC12V,765.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/pt2399-microphone-amplifier-board,electronics.com.bd
ca-6928-jl-ic-super-mini-digital-5v-amplifier-audio-music-board-with-bluetooth-bt,2999,CA-6928 JL IC Super mini digital 5V amplifier audio music board with bluetooth BT,79.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/ca-6928-jl-ic-super-mini-digital-5v-amplifier-audio-music-board-with-bluetooth-bt,electronics.com.bd
bt-audio-receiver-5-0-mp3-decoder-xy-wrbt,2921,Bluetooth Audio Receiver board Bluetooth 5.0 mp3 lossless decoder board Wireless Stereo Music Module XY-WRBT,297.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/bt-audio-receiver-5-0-mp3-decoder-xy-wrbt,electronics.com.bd
18650-power-bank-box-3-usb-ports,2902,TDA7850 power amplifier board 4 channel power amplifier board 4X50W with BA3121 noise reduction,1099.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/18650-power-bank-box-3-usb-ports,electronics.com.bd
hx711-module-load-cell-voltage-amplifier,2834,HX711 Module Load Cell Voltage Amplifier,130.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/hx711-module-load-cell-voltage-amplifier,electronics.com.bd
bluetooth-audio-receiver-with-amplifier-2x5w-mh-m38,2830,Bluetooth Audio Receiver with Amplifier 2x5W - MH-M38,380.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/bluetooth-audio-receiver-with-amplifier-2x5w-mh-m38,electronics.com.bd
mh-m28-bluetooth-mp3-audio-receiver-module,2829,MH-M28 Wireless Bluetooth-compatible MP3 Audio Receiver Module Lossless Decoder,280.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/mh-m28-bluetooth-mp3-audio-receiver-module,electronics.com.bd
m18-mh-mx8-bluetooth-mp3-receiver-board,2828,M18 MH-MX8 Wireless Bluetooth MP3 Audio Receiver board BLT 4.2 mp3 lossless decoder kit,279.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/m18-mh-mx8-bluetooth-mp3-receiver-board,electronics.com.bd
winford-professional-crossover-3-unit-7oow-wf-pa25t,2814,Winford Professional Crossover 3 UNIT 7OOW WF-PA25T,2244.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/winford-professional-crossover-3-unit-7oow-wf-pa25t,electronics.com.bd
1200w-2-way-audio-speaker-frequency-divider,2800,1200W Audio Speaker 2 Way Frequency Divider Dual Bass Tweeter 2 Unit Crossover Filter,1564.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/1200w-2-way-audio-speaker-frequency-divider,electronics.com.bd
tpa-3116d2-mono-audio-amplifier-100w-dc-12-26v,2736,TPA3116D2 Board DC 12-26V 100W TPA3116DA Mono Channel Digital Power Audio Amplifier XH-M542,680.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa-3116d2-mono-audio-amplifier-100w-dc-12-26v,electronics.com.bd
pam8403-class-d-mini-digital-power-amplifier-board,2703,PAM8403 Class D Mini Digital Power Amplifier Board,55.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/pam8403-class-d-mini-digital-power-amplifier-board,electronics.com.bd
bluetooth-audio-receiver-board-bluetooth-4-1-mp3-lossless-decoder,2694,Bluetooth Audio Receiver board Bluetooth 4.1 mp3 lossless decoder board Wireless Stereo Music Module,200.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/bluetooth-audio-receiver-board-bluetooth-4-1-mp3-lossless-decoder,electronics.com.bd
mp3-lossless-decoder-board-tf-card-u-disk-decoder-player-module-amplifier,2651,Mp3 lossless decoder board TF card U disk MP3 decoder player module comes with power Amplifiers,372.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/mp3-lossless-decoder-board-tf-card-u-disk-decoder-player-module-amplifier,electronics.com.bd
tinysine-tsa7498-2-channel-100w-class-d-bluetooth-4-0-audio-amplifier-board,2650,TinySine TSA7498 2 Channel 100W Class D Bluetooth 4.0 Audio Amplifier Board,5266.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tinysine-tsa7498-2-channel-100w-class-d-bluetooth-4-0-audio-amplifier-board,electronics.com.bd
4-1-bluetooth-mp3-ble-decoder-board-module,1278,4.1 Bluetooth MP3 BLE Decoder Board Module Lossless Car Speaker Audio Power Amplifier Amp Modification Diy Audio Receiver,361.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/4-1-bluetooth-mp3-ble-decoder-board-module,electronics.com.bd
f900-digital-power-amplifier-50w-x2-with-bluetooth,2629,F900 Digital power Amplifier 50W X2 With Bluetooth,3028.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/f900-digital-power-amplifier-50w-x2-with-bluetooth,electronics.com.bd
tpa5613-digital-audio-power-amplifier-75w-2-150w-bluetooth-4-0,2628,TPA5613 Digital Audio Power Amplifier 75W*2+150W Hifi 2.1 Bluetooth 4.0 - Aluminum Body DC18-32V,5009.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa5613-digital-audio-power-amplifier-75w-2-150w-bluetooth-4-0,electronics.com.bd
tpa3116d2-60wx2-100w-xh-m560-digital-amplifier-board-bluetooth-2-1,2627,TPA3116D2 60W x 2 + 100W XH-M560 digital amplifier board Bluetooth 2.1,3900.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa3116d2-60wx2-100w-xh-m560-digital-amplifier-board-bluetooth-2-1,electronics.com.bd
hs-s57l-su-03t-offline-ai-voice-recognition-module,1230,HS-S57L SU-03T Offline AI Voice Recognition Module,1499.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/hs-s57l-su-03t-offline-ai-voice-recognition-module,electronics.com.bd
amplifier-board-tpa3116-dc-12-24v-100w-subwoofer,1229,Amplifier Board TPA3116 DC 12-24v 100W Subwoofer,1435.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-tpa3116-dc-12-24v-100w-subwoofer,electronics.com.bd
amplifier-board-tda8954th-420w-mono-channel-digital-core-btl-mode-fever-hw-717,1228,Amplifier Board TDA8954TH 420W Mono Channel Digital Core BTL Mode fever HW-717,2450.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-tda8954th-420w-mono-channel-digital-core-btl-mode-fever-hw-717,electronics.com.bd
amplifier-board-tda8954th-420w-high-power-class-ad-amp-dual-ac-24v-xh-m257,1227,Amplifier Board TDA8954TH 420W High Power Class AD AMP Dual AC 24V XH-M257,3700.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-tda8954th-420w-high-power-class-ad-amp-dual-ac-24v-xh-m257,electronics.com.bd
tpa3116d2-50w-50w-bluetooth-4-0-amplifier-board-xh-m422-dc12-24v,2530,TPA3116D2 50W + 50W Bluetooth 4.0 amplifier board XH-M422 DC12-24V,1817.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa3116d2-50w-50w-bluetooth-4-0-amplifier-board-xh-m422-dc12-24v,electronics.com.bd
tda7492p-50w-digital-power-amplifier,2455,TDA7492P 50W+50W Digital Power Amplifier Board Wireless Bluetooth V4.0,995.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda7492p-50w-digital-power-amplifier,electronics.com.bd
microphone-amplifier-board-xh-m273-pt2399-ne5532-pre-amplifier,2469,microphone Amplifier Board XH-M273 PT2399 NE5532 Pre-amplifier,720.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/microphone-amplifier-board-xh-m273-pt2399-ne5532-pre-amplifier,electronics.com.bd
digital-amplifier-board-oep30w-mono,2509,Digital Amplifier Board OEP30W Mono,363.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/digital-amplifier-board-oep30w-mono,electronics.com.bd
tpa3110d2-stereo-audio-amplifier-module-2x15-w-board,2508,TPA3110D2 Stereo Audio Amplifier Module 2x15 W Board,190.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa3110d2-stereo-audio-amplifier-module-2x15-w-board,electronics.com.bd
stereo-ne5532-tone-control-hifi-pre-amplifier-board-treble-bass,2506,Stereo NE5532 Tone Control HiFi Pre-Amplifier Board Treble Bass,729.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/stereo-ne5532-tone-control-hifi-pre-amplifier-board-treble-bass,electronics.com.bd
frequency-divider-3-way-crossover-audio-hifi-filters-diy-for-home-theater,1209,Frequency Divider 3 Way Crossover Audio HiFi Filters DIY For Home Theater,7700.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/frequency-divider-3-way-crossover-audio-hifi-filters-diy-for-home-theater,electronics.com.bd
tda2030-audio-amplifier-board-module,2498,TDA2030 Audio Amplifier Board Module,105.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda2030-audio-amplifier-board-module,electronics.com.bd
tpa3116d2-bluetooth-2-1-amplifier-board,2489,TPA3116D2 Bluetooth 2.1 Digital Audio Amplifier Board 50 + 50 w + 100 w of HIGH Bass Fidelity For Subwoofer Speaker,2385.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa3116d2-bluetooth-2-1-amplifier-board,electronics.com.bd
toshiba-1943-5200-2-1-power-amplifier-board-80w-2-100w,2488,Toshiba 1943-5200 2.1 Power Amplifier Board 80W * 2 + 100W,5399.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/toshiba-1943-5200-2-1-power-amplifier-board-80w-2-100w,electronics.com.bd
ne5532-pre-amplifier-stereo-volume-control-board,2468,Pre amplifier NE5532 Stereo Volume Control Board Treble Midrange Bass Tone Controls,630.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/ne5532-pre-amplifier-stereo-volume-control-board,electronics.com.bd
amplifier-board-tpa3116d2-50wx2-dual-channel-digital-stereo-dc-4-5-27v-class-d,2467,Amplifier Board TPA3116D2 50Wx2 Dual Channel Digital Stereo DC 4.5-27V Class D,850.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-tpa3116d2-50wx2-dual-channel-digital-stereo-dc-4-5-27v-class-d,electronics.com.bd
ct14-micro-4-2-stereo-bluetooth-power-amplifier-board-module,1203,CT14 Micro 4.2 Stereo Bluetooth Power Amplifier Board Module,185.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/ct14-micro-4-2-stereo-bluetooth-power-amplifier-board-module,electronics.com.bd
tda2030-subwoofer-amplifier-board-15w-30w,1202,TDA2030 Subwoofer 2.1 Amplifier Board 15W*2+30W Sub Audio Stereo amplifier for DIY Speaker amp accessories Dual AC12V-15V,636.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda2030-subwoofer-amplifier-board-15w-30w,electronics.com.bd
tda7850-mosfet-car-audio-amplifier-board-4-channel-12v-4x50w,1199,TDA7850 MOSFET Car Audio Amplifier Board 4-Channel 12V 4*50W,3673.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda7850-mosfet-car-audio-amplifier-board-4-channel-12v-4x50w,electronics.com.bd
pam8610-audio-stereo-amplifier,1193,PAM8610 Audio Stereo Amplifier,250.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/pam8610-audio-stereo-amplifier,electronics.com.bd
low-pass-filter-board-active-for-subwoofer-bass-ne5532,1180,Low Pass Filter Board Active For Subwoofer Bass NE5532,950.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/low-pass-filter-board-active-for-subwoofer-bass-ne5532,electronics.com.bd
sanwu-yda138-bluetooth-digital-audio-amplifier-board-class-d-stereo-2-channel,1168,SANWU® YDA138 Bluetooth Digital Audio Amplifier Board Class D Stereo 2 channel,853.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/sanwu-yda138-bluetooth-digital-audio-amplifier-board-class-d-stereo-2-channel,electronics.com.bd
tda8954th-2x420w-audio-amplifier-board,3789,2*420W Audio Amplifier Board TDA8954TH Class AD Power Stage Audio Amplifier Board Dual Channels Stereo,3999.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda8954th-2x420w-audio-amplifier-board,electronics.com.bd
tda7492p-2x50w-bluetooth-amplifier-board,2393,TDA7492P 2x50W Wireless Bluetooth V4.0 Audio Receiver Power Amplifier Board,1033.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda7492p-2x50w-bluetooth-amplifier-board,electronics.com.bd
tpa3116d2-amplifier-board-50wx2,2390,Amplifier board TPA3116D2 50Wx2 + 100 W 2.1 channel digital subwoofer Power 12 ~ 24V ( 16 pin ic ),1500.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tpa3116d2-amplifier-board-50wx2,electronics.com.bd
tda7293-100w-digital-audio-amplifier,1132,TDA7293 100W Digital Audio Amplifier,750.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda7293-100w-digital-audio-amplifier,electronics.com.bd
pam8403-mini-5v-power-amplifier-board-support-usb-power-supply-3w3w,1122,PAM8403 Mini 5V Power Amplifier Board Support USB Power Supply 3W+3W,73.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/pam8403-mini-5v-power-amplifier-board-support-usb-power-supply-3w3w,electronics.com.bd
dc-12v-24v-tpa3118-60w-mono-digital-audio-power-amplifier-board,2324,DC 12V-24V TPA3118 60W Mono Digital Audio Power Amplifier Board,240.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/dc-12v-24v-tpa3118-60w-mono-digital-audio-power-amplifier-board,electronics.com.bd
tda7266-power-amplifier-audio-module-3-18v-dual-channel-7w-7w,2317,TDA7266 Power Amplifier Audio Module 3-18V Dual-channel 7W + 7W,219.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tda7266-power-amplifier-audio-module-3-18v-dual-channel-7w-7w,electronics.com.bd
pam8610-digital-power-amplifier-board,1041,PAM8610 digital power amplifier board,110.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/pam8610-digital-power-amplifier-board,electronics.com.bd
tone-board-stereo,0983,Tone Board Stereo,233.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/tone-board-stereo,electronics.com.bd
arducam-imx298-16mp,0982,ArduCAM IMX298 16MP MIPI Camera Module for Raspberry Pi main image,3499.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/arducam-imx298-16mp,electronics.com.bd
amplifier-board-2-transistor-5200-1943-mono,0977,Amplifier Board 2 transistor (5200 / 1943) mono,180.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-2-transistor-5200-1943-mono,electronics.com.bd
amplifier-board-8-transistor-5200-1943-mono,0980,Amplifier Board 8 transistor (5200 / 1943) mono,732.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-8-transistor-5200-1943-mono,electronics.com.bd
amplifier-board-12-transistor-5200-1943-mono,0979,Amplifier Board 12 transistor (5200 / 1943) mono,853.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-12-transistor-5200-1943-mono,electronics.com.bd
amplifier-board-20-transistor-5200-1943-mono,0976,Amplifier Board 20 transistor (5200 / 1943) mono,1099.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-20-transistor-5200-1943-mono,electronics.com.bd
amplifier-board-24-transistor-5200-1943-mono,0975,Amplifier Board 24 transistor (5200 / 1943) mono,1223.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-24-transistor-5200-1943-mono,electronics.com.bd
amplifier-board-4-transistor-5200-1943-mono,0969,Amplifier Board 4 transistor (5200 / 1943) mono,363.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/amplifier-board-4-transistor-5200-1943-mono,electronics.com.bd
5v-mp3-wma-decoder-board,0500,5V MP3 WMA Decoder Board Audio Module Wireless Bluetooth USB TF Radio,250.0,BDT,yes,amplifier-boards,,https://electronics.com.bd/5v-mp3-wma-decoder-board,electronics.com.bd
aa-15v-3400mwh,6656,AA 1.5V 3400mWh Rechargeable Lithium Battery USB Type-C main battery,350.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/aa-15v-3400mwh,electronics.com.bd
juhai-550mah-2s-74v-75c-li-po,0373,Juhai 550mAh 2S 7.4V 75C Li-Po Battery with XT30 Plug,1099.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/juhai-550mah-2s-74v-75c-li-po,electronics.com.bd
xtar-vc2-battery-charger-with-battery-capacity-tester-display-for-26650-21700-18650,6643,XTAR VC2 Battery Charger with Battery Capacity Tester & Display for 26650 / 21700 / 18650,1945.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/xtar-vc2-battery-charger-with-battery-capacity-tester-display-for-26650-21700-18650,electronics.com.bd
xtar-vc4-lithium-li-on-ni-mh-battery-charger,6641,XTAR VC4 Lithium Li-on Ni-MH battery Charger,3150.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/xtar-vc4-lithium-li-on-ni-mh-battery-charger,electronics.com.bd
12v-6a-digital-fast-battery-charger-with-lcd-display-wet-dry-lead-acid-battery,6627,12V 6A Digital Fast Battery Charger with LCD Display | Wet & Dry Lead Acid Battery,1200.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/12v-6a-digital-fast-battery-charger-with-lcd-display-wet-dry-lead-acid-battery,electronics.com.bd
doublepow-dp-d03-rechargeable-battery-charger,6271,Doublepow DP-D03 Smart Ni-MH Ni-Cd Battery Charger with LED Indicator,480.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/doublepow-dp-d03-rechargeable-battery-charger,electronics.com.bd
battery-charger-for-aa-aaa-batteries-and-more,6126,Battery charger for AA / AAA batteries and more,350.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/battery-charger-for-aa-aaa-batteries-and-more,electronics.com.bd
juhai-11-1v-3s-3500mah-75c-24-42wh-li-po-lithium-polymer-battery,4233,Juhai 11.1V 3S 3500mAh 75C 24.42Wh Li Po Lithium Polymer Battery close up image,3050.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/juhai-11-1v-3s-3500mah-75c-24-42wh-li-po-lithium-polymer-battery,electronics.com.bd
drone-battery-1100mah-11-1v-lipo-xt60,4612,LIPOWER 3S 11.1V 1100mAh 35C LiPo Drone Battery XT60 Plug main image,1499.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/drone-battery-1100mah-11-1v-lipo-xt60,electronics.com.bd
3-7v-lipo-li-ion-battery-800mah-rechargeable-battery-502030,4603,3.7V 450mAh LiPo Battery 602040 Rechargeable Cell main image,250.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/3-7v-lipo-li-ion-battery-800mah-rechargeable-battery-502030,electronics.com.bd
m1000-bluetooth-headphone-3-7v-350mah-rechargeable-battery,4599,3.7V 350Mah Rechargeable Battery M1000 BLUETOOTH Headphone main image,172.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/m1000-bluetooth-headphone-3-7v-350mah-rechargeable-battery,electronics.com.bd
450833-110mah-rechargeable-lithium-polymer-cell-3-7v-lipo-battery,4598,450833 110mah Rechargeable Lithium Polymer Cell 3.7v Lipo Battery main image,279.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/450833-110mah-rechargeable-lithium-polymer-cell-3-7v-lipo-battery,electronics.com.bd
7s-24v-20a-balancing-li-ion-18650-bms-protection-board,4311,7S 24V 20A Balancing Li-ion 18650 BMS Protection Board,600.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/7s-24v-20a-balancing-li-ion-18650-bms-protection-board,electronics.com.bd
xh-m601-battery-charging-control-board,4310,XH-M601 12V Battery Charging Control Board Intelligent Auto Cut-off Module,342.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/xh-m601-battery-charging-control-board,electronics.com.bd
liitokala-lii-500-battery-charger,4283,LiitoKala Lii-500 Smart Battery Charger 4 Slots for 3.7V Li-ion & 1.2V Ni-MH,2400.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/liitokala-lii-500-battery-charger,electronics.com.bd
aaa-size-battery-1-5v,4261,AAA size Battery 1.5V (1 Pcs),19.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/aaa-size-battery-1-5v,electronics.com.bd
aa-size-battery-1-5v,4260,AA size Battery 1.5V,20.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/aa-size-battery-1-5v,electronics.com.bd
18650-3-7v-single-battery-charger-ac-230v,4240,18650 3.7V Single Battery Charger AC 230V,156.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/18650-3-7v-single-battery-charger-ac-230v,electronics.com.bd
wild-scorpion-25c-900mah-7-4v-li-po-battery,4238,Wild Scorpion 25C 900mah 7.4v li-po battery,1150.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/wild-scorpion-25c-900mah-7-4v-li-po-battery,electronics.com.bd
wild-scorpion-7-4v-500mah-25c-2s-high-power-li-po-battery,4237,Wild Scorpion 7.4V 500MAH 25C 2s High Power Li-po battery,865.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/wild-scorpion-7-4v-500mah-25c-2s-high-power-li-po-battery,electronics.com.bd
red-volcano-11-1v-3s-5200mah-60c-lithium-polymer-battery,4236,Juhai 900mAh 3S 11.1V 25C Li-Po Battery,1600.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/red-volcano-11-1v-3s-5200mah-60c-lithium-polymer-battery,electronics.com.bd
red-volcano-11-1v-3s-3300mah-35c-lithium-polymer-battery,4234,Soaring 11.1V 3S 3300mAh 30C 35.63Wh Li-Po Lithium Polymer Battery,4400.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/red-volcano-11-1v-3s-3300mah-35c-lithium-polymer-battery,electronics.com.bd
red-volcano-2200mah-11-1v-3s-lipo-35c-battery,4793,Soaring 11.1V 3S 1000Mah 30C 11.1Wh li-po lithium polymer Battery,2250.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/red-volcano-2200mah-11-1v-3s-lipo-35c-battery,electronics.com.bd
tattu-lipo-battery-pack-2300mah-11-1v-45c-3s-with-xt60,4230,Tattu LiPo Battery Pack 2300mAh 11.1V 45C 3S with XT60,0.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/tattu-lipo-battery-pack-2300mah-11-1v-45c-3s-with-xt60,electronics.com.bd
juhai-550mah-3s-111v-75c-li-po-battery-jst-connector,4229,Juhai 550mAh 3S 11.1V 75C Li-Po Battery JST Connector,1500.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/juhai-550mah-3s-111v-75c-li-po-battery-jst-connector,electronics.com.bd
grade-a-battery-cell-3-7v-18650-2600mah-2c-digital-lithium-ion-battery,4228,3.7V 18650 2600mAh 2C Li-ion Battery Grade A main image,540.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/grade-a-battery-cell-3-7v-18650-2600mah-2c-digital-lithium-ion-battery,electronics.com.bd
wild-scorpion-10000mah,4227,Wild Scorpion 10,11077.0,BDT,yes,batteries-chargers,,https://electronics.com.bd/wild-scorpion-10000mah,electronics.com.bd
